hospital_id,hospital_data_id,fiscal_yr,data_ein,data_name,form_990_filed_part_grp_ret_f,form_990_num_fac_oper,form_990_name,form_990_address,form_990_city,form_990_state,form_990_zip,tot_func_exp,tot_revenue,tot_comm_bnfts,chrty_care,unreim_medcd,unreim_costs,comm_hlth_impr_svcs_comm_bnft_oper,hlth_prof_educ,subsd_hlth_svcs,rsrch,cash_inknd_contrib_comm_grps,comm_bldg,comm_bldg_actvs,comm_bldg_actvs_physimprvhse,comm_bldg_actvs_econdevlp,comm_bldg_actvs_cmntysuprt,comm_bldg_actvs_envrnimprv,comm_bldg_actvs_ldrdevlp,comm_bldg_actvs_cltnbldg,comm_bldg_actvs_htlhimprvadvcy,comm_bldg_actvs_wrkfrcdevlp,comm_bldg_actvs_other,comm_bldg_actvs_physimprvhse_pct,comm_bldg_actvs_econdevlp_pct,comm_bldg_actvs_cmntysuprt_pct,comm_bldg_actvs_envrnimprv_pct,comm_bldg_actvs_ldrdevlp_pct,comm_bldg_actvs_cltnbldg_pct,comm_bldg_actvs_htlhimprvadvcy_pct,comm_bldg_actvs_wrkfrcdevlp_pct,comm_bldg_actvs_other_pct,bad_debt,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst,mdcre_shrtfl,tot_comm_bnfts_tot_func_exp_pct,chrty_care_tot_func_exp_pct,unreim_medcd_tot_func_exp_pct,unreim_costs_tot_func_exp_pct,comm_hlth_impr_svcs_comm_bnft_oper_tot_func_exp_pct,hlth_prof_educ_tot_func_exp_pct,subsd_hlth_svcs_tot_func_exp_pct,rsrch_tot_func_exp_pct,cash_inknd_contrib_comm_grps_tot_func_exp_pct,hosp_rpt_comm_bldg_actvs_f,comm_bldg_tot_func_exp_pct,comm_bldg_actvs_tot_func_exp_pct,bad_debt_tot_func_exp_pct,bad_debt_tot_func_exp_atrb_pat_elig_fncl_asst_pct,mdcre_shrtfl_tot_func_exp_pct,rat_pat_care_npat_care_comm_bnfts,sole_comm_prov_f,written_fncl_asst_policy_f,used_fed_pov_gdlns_det_elig_free_disc_care_f,rpted_credit_agency_f,filed_lawsuit_f,placed_liens_resdnc_f,issued_body_attch_f,chna_cond_comm_hlth_needs_assmt_f,chna_defined_comm_served_f,chna_took_into_acct_input_ppl_rep_broad_intrst_comm_served_f,chna_cond_w_mult_hosp_facilities_f,chna_made_wide_avail_pub_f,hosp_adp_imp_stg_addr_hlth_needs_comm_f,hosp_exe_imp_stg_addr_hlth_needs_comm_f,hosp_prtcp_dev_commwide_comm_bnft_plan_f,per_capita_inc_qrt,per_capita_inc,med_hsehld_inc_qrt,med_hsehld_inc,percent_ppl_pov_qrt,percent_ppl_pov_pct,percent_ppl_65_yrs_old_without_hlth_insr_qrt,percent_ppl_65_yrs_old_without_hlth_insr_pct,unemp_rate_16_yrs_older_qrt,unemp_rate_16_yrs_older,st_impl_aca_medcd_exp_cvrg_adlts_w_incs_up_138pct_fpl_f,st_inc_elig_prnts_dep_chldrn_enrol_medcd_ltd_76pct_fpl_less_f,st_law_req_hosp_rpt_comm_bnfts_f,paper_return_f,netcommbldgexpns_total,numactpgm_physimprvhse,numactpgm_econdevlp,numactpgm_cmntysuprt,numactpgm_envrnimprv,numactpgm_ldrdevlp,numactpgm_cltnbldg,numactpgm_htlhimprvadvcy,numactpgm_wrkfrcdevlp,numactpgm_other,numactpgm_total,prsnssrvd_physimprvhse,prsnssrvd_econdevlp,prsnssrvd_cmntysuprt,prsnssrvd_envrnimprv,prsnssrvd_ldrdevlp,prsnssrvd_cltnbldg,prsnssrvd_htlhimprvadvcy,prsnssrvd_wrkfrcdevlp,prsnssrvd_other,prsnssrvd_total,ttlcommbldgexpns_physimprvhse,ttlcommbldgexpns_econdevlp,ttlcommbldgexpns_cmntysuprt,ttlcommbldgexpns_envrnimprv,ttlcommbldgexpns_ldrdevlp,ttlcommbldgexpns_cltnbldg,ttlcommbldgexpns_htlhimprvadvcy,ttlcommbldgexpns_wrkfrcdevlp,ttlcommbldgexpns_other,ttlcommbldgexpns_total,diroffsetrev_physimprvhse,diroffsetrev_econdevlp,diroffsetrev_cmntysuprt,diroffsetrev_envrnimprv,diroffsetrev_ldrdevlp,diroffsetrev_cltnbldg,diroffsetrev_htlhimprvadvcy,diroffsetrev_wrkfrcdevlp,diroffsetrev_other,diroffsetrev_total,pctttlexp_physimprvhse,pctttlexp_econdevlp,pctttlexp_cmntysuprt,pctttlexp_envrnimprv,pctttlexp_ldrdevlp,pctttlexp_cltnbldg,pctttlexp_htlhimprvadvcy,pctttlexp_wrkfrcdevlp,pctttlexp_other,pctttlexp_total,updated_dt
2090,21927,2021,131740126,St Johns Riverside Hospital,Y,3,St Johns Riverside Hospital Andrus Parkcare & Dobbs Ferry,967 North Broadway,Yonkers,NY,10701,316026239,288078961,24262016,753810,20095593,0,1137489,2275124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,14197241,9052994,-1328708,7.67721560000000000000,0.23852760000000000000,6.35883680000000000000,0.00000000000000000000,0.35993490000000000000,0.71991610000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,4.49242470000000000000,63.76586830000000000000,-0.42044230000000000000,6.10951285700000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,115386,4,103340,1,7.600,1,5.700,3,4.800,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2091,21939,2021,150559686,Claxton Hepburn Medical Center,N,1,Claxton-hepburn Medical Center,214 King Street,Odensburg,NY,13669,116145700,110908691,30107039,981241,10715150,754642,184621,0,17471385,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5661621,122553,-4568289,25.92178530000000000000,0.84483620000000000000,9.22561050000000000000,0.64973730000000000000,0.15895630000000000000,0.00000000000000000000,15.04264470000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,4.87458510000000000000,2.16462740000000000000,-3.93323980000000000000,0.70520099500000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,43034,2,51526,3,14.700,1,5.700,3,5.100,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2092,21951,2021,133971298,Nyu Langone Hospitals,N,1,Nyu Langone Hospitals,550 First Avenue,New York,NY,10016,6683653505,7377549401,1113081904,70530254,366882862,0,35214098,312634141,81580376,196474764,49765409,1655221,1655221,0,0,429672,1225549,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,25.95858800000000000000,74.04141190000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1365092,0,-317062338,16.65379420000000000000,1.05526490000000000000,5.48925610000000000000,0.00000000000000000000,0.52686890000000000000,4.67759340000000000000,1.22059550000000000000,2.93963120000000000000,0.74458390000000000000,Y,0.02476520000000000000,0.02476520000000000000,0.02042430000000000000,0.00000000000000000000,-4.74384760000000000000,0.64737801000000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,191220,4,87745,3,16.300,1,5.600,4,7.600,Y,,Y,N,1655221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429672,1225549,0,0,0,0,0,1655221,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,0.00020000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00030000000000000000,"November 20, 2023"
2093,21963,2021,161471634,Rome Memorial Hospital  Inc,N,1,Rome Memorial Hospital,1500 North James Street,Rome,NY,13440,96622255,103415729,6902442,528522,6275171,79083,19666,0,0,0,0,62264,62264,0,0,0,0,0,0,0,62264,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100.00000000000000000000,0.00000000000000000000,879610,82533,-968484,7.14373920000000000000,0.54699820000000000000,6.49454000000000000000,0.08184760000000000000,0.02035340000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Y,0.06444060000000000000,0.06444060000000000000,0.91035960000000000000,9.38290830000000000000,-1.00234050000000000000,349.98352486500000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50201,3,58696,2,12.400,1,5.300,3,5.100,Y,,Y,N,62264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62264,0,62264,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00070000000000000000,0.00000000000000000000,0.00070000000000000000,"November 20, 2023"
2094,21975,2021,150532220,Oswego Hospital,Y,2,Oswego Hospital,110 West Sixth Street,Oswego,NY,13126,146597443,148895148,14041633,138301,10055009,0,128156,0,3720167,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,3784627,1515879,-3516803,9.57836140000000000000,0.09434060000000000000,6.85892520000000000000,0.00000000000000000000,0.08742030000000000000,0.00000000000000000000,2.53767520000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,2.58164590000000000000,40.05359040000000000000,-2.39895240000000000000,2.64876674800000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,2,46210,3,58439,3,14.200,1,5.300,3,5.500,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2095,21987,2021,111631837,Wyckoff Heights Medical Center,N,1,Wyckoff Heights Medical Center,374 Stockholm Street,Brooklyn,NY,11237,361068935,364136906,114498513,3294400,62193802,0,3956336,45053975,0,0,0,3956336,3956336,0,0,3956336,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,100.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,19428706,0,16585172,31.71098420000000000000,0.91240190000000000000,17.22491080000000000000,0.00000000000000000000,1.09572870000000000000,12.47794270000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,Y,1.09572870000000000000,1.09572870000000000000,5.38088550000000000000,0.00000000000000000000,4.59335330000000000000,1.33621274100000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,59468,4,70390,4,17.800,1,7.200,4,10.100,Y,,Y,N,3956336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9133153,0,0,0,0,0,53227,9186380,0,0,5176817,0,0,0,0,0,0,5176817,0.00000000000000000000,0.00000000000000000000,0.01100000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,0.01110000000000000000,"November 20, 2023"
2096,21999,2021,473869194,Saratoga Hospital,Y,4,Albany Medical Center Group Organization,47 New Scotland Ave Mc116,Albany,NY,12208,2637281628,2777242884,162927579,13212368,69693993,247245,6316322,63958907,3485902,5972497,40345,1621319,1621319,0,0,139902,0,0,0,0,655135,826282,0.00000000000000000000,0.00000000000000000000,8.62890020000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,40.40753230000000000000,50.96356730000000000000,0,0,-44686188,6.17786040000000000000,0.50098430000000000000,2.64264500000000000000,0.00937490000000000000,0.23950120000000000000,2.42518300000000000000,0.13217780000000000000,0.22646410000000000000,0.00152970000000000000,Y,0.06147690000000000000,0.06147690000000000000,0.00000000000000000000,0.00000000000000000000,-1.69440330000000000000,1.04236510800000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,77398,4,83427,1,6.300,1,3.600,2,3.800,Y,,Y,N,1621319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204402,0,0,0,0,655135,826282,1685819,0,0,64500,0,0,0,0,0,0,64500,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00030000000000000000,0.00040000000000000000,0.00080000000000000000,"November 20, 2023"
2097,22001,2021,843134268,Massena Memorial Hospital,N,1,Massena Hospital Inc,1 Hospital Drive,Massena,NY,13662,57017000,54200212,6164376,0,6138187,0,374,0,0,0,25815,4132,4132,0,0,0,0,0,0,0,4132,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100.00000000000000000000,0.00000000000000000000,2762563,5757,-5027775,10.81147020000000000000,0.00000000000000000000,10.76553830000000000000,0.00000000000000000000,0.00065590000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04527590000000000000,Y,0.00724690000000000000,0.00724690000000000000,4.84515670000000000000,0.20839340000000000000,-8.81802790000000000000,234.38035052800000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,43034,2,51526,3,14.700,1,5.700,3,5.100,Y,,Y,N,4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,4132,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,0.00000000000000000000,0.00010000000000000000,"November 20, 2023"
2098,22013,2021,141338470,Benedictine Hospital,N,1,HealthAlliance Hospital Mary's Ave Campus,105 Marys Avenue,Kingston,NY,12401,180746679,219708301,46082688,2638255,20595691,0,143122,1402979,21302641,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2889897,0,6698839,25.49573150000000000000,1.45964230000000000000,11.39478250000000000000,0.00000000000000000000,0.07918370000000000000,0.77621280000000000000,11.78591000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,1.59886580000000000000,0.00000000000000000000,3.70620300000000000000,1.01685887100000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,56071,4,66060,2,12.700,1,5.900,3,4.700,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2099,22017,2013,111635084,Long Beach Medical Center,N,1,Long Beach Medical Center,455 East Bay Drive,Long Beach,NY,11561,49958580,42007464,17604239,-956012,18560251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1295469,233040,-582048,35.23766880000000000000,-1.91360920000000000000,37.15127810000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,2.59308610000000000000,17.98885190000000000000,-1.16506110000000000000,,N,Y,Y,Y,Y,,,,,,,,,,,4,73243,4,95395,1,6.500,1,10.300,2,5.900,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2100,22029,2021,237221763,The Unity Hospital Of Rochester,N,1,The Unity Hospital Of Rochester,1555 Long Pond Rd,Rochester,NY,14626,596902694,603514792,84928829,2951465,23166760,8687731,637653,750803,48734417,0,0,85529,85529,0,0,0,85529,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,5164383,887143,-20673643,14.22825350000000000000,0.49446330000000000000,3.88116190000000000000,1.45546850000000000000,0.10682690000000000000,0.12578310000000000000,8.16454960000000000000,0.00000000000000000000,0.00000000000000000000,Y,0.01432880000000000000,0.01432880000000000000,0.86519670000000000000,17.17810230000000000000,-3.46348620000000000000,0.69441262800000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,4,58299,3,61358,3,13.900,1,4.200,3,5.200,Y,,Y,N,85529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188990,0,0,0,0,0,188990,0,0,0,103461,0,0,0,0,0,103461,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,"November 20, 2023"
2101,22041,2021,160743301,Brooks-Tlc Hospital System  Inc,N,1,Brooks-tlc Hospital System,529 Central Ave,Dunkirk,NY,14048,50416849,50354695,4942605,96204,4514320,0,50669,5425,275987,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2025901,101295,-1975877,9.80347850000000000000,0.19081710000000000000,8.95399070000000000000,0.00000000000000000000,0.10050010000000000000,0.01076020000000000000,0.54741020000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,4.01830150000000000000,4.99999750000000000000,-3.91908070000000000000,13.88373318500000000000,N,Y,Y,Y,,,,Y,Y,Y,Y,Y,N,,,2,45357,2,50062,3,14.800,1,5.400,3,5.600,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2102,22050,2018,141776186,Seton Health,N,1,Seton Health System Inc,1300 Massachusetts Avenue,Troy,NY,12180,47478258,42462046,3403622,0,2745275,0,145672,0,512675,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,1352467,553381,-463766,7.16880130000000000000,0.00000000000000000000,5.78217290000000000000,0.00000000000000000000,0.30681830000000000000,0.00000000000000000000,1.07981000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,2.84860280000000000000,40.91641420000000000000,-0.97679650000000000000,4.16995140800000000000,N,Y,Y,,,,,N,,,,,,,,4,49156,4,71084,2,11.100,1,4.200,2,3.900,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2103,22062,2021,111631746,Brookdale Hospital Medical Center,N,1,Brookdale Hospital Medical Center,One Brookdale Plaza,Brooklyn,NY,11212,1164560996,1159381308,407865639,13750051,224727524,929325,2037861,63161774,103259104,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,10618230,6483069,38708785,35.02312370000000000000,1.18070680000000000000,19.29718790000000000000,0.07980040000000000000,0.17498960000000000000,5.42365520000000000000,8.86678360000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,0.91177960000000000000,61.05602340000000000000,3.32389500000000000000,1.42116046500000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,59468,4,70390,4,17.800,1,7.200,4,10.100,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2104,22073,2021,150532054,Auburn Memorial Hospital,N,1,Auburn Community Hospital,17 Lansing Street,Auburn,NY,13021,135063941,137587494,12129964,187148,11942816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4143241,187148,-7265852,8.98090480000000000000,0.13856250000000000000,8.84234230000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,3.06761440000000000000,4.51694690000000000000,-5.37956460000000000000,,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,3,48585,3,59335,2,11.700,1,4.800,3,4.700,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2105,22085,2021,111631796,New York-Presbyterian/Brooklyn Metho,N,1,Newyork-presbyterianbrooklyn Methodist,506 Sixth Street,Brooklyn,NY,11215,929685312,932635722,206979871,14990395,108460210,0,1228535,65381393,16826638,0,92700,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2513163,157025,2004955,22.26343340000000000000,1.61241600000000000000,11.66633570000000000000,0.00000000000000000000,0.13214520000000000000,7.03263690000000000000,1.80992830000000000000,0.00000000000000000000,0.00997110000000000000,N,0.00000000000000000000,0.00000000000000000000,0.27032400000000000000,6.24810240000000000000,0.21565950000000000000,1.47793235700000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,4,59468,4,70390,4,17.800,1,7.200,4,10.100,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2106,22097,2021,160743979,Nicholas H Noyes Memorial Hospital,N,1,Nicholas H Noyes Memorial Hospital,111 Clara Barton Street,Dansville,NY,14437,75187233,78647589,10949023,943469,3002425,0,0,0,7003129,0,0,105384,105384,0,0,0,0,0,105384,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,100.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1383406,0,1732710,14.56234330000000000000,1.25482600000000000000,3.99326430000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,9.31425280000000000000,0.00000000000000000000,0.00000000000000000000,Y,0.14016200000000000000,0.14016200000000000000,1.83994800000000000000,0.00000000000000000000,2.30452680000000000000,0.56344728100000000000,N,Y,Y,,,,,Y,Y,Y,N,Y,Y,,,3,49382,3,60947,2,10.300,1,4.600,2,4.300,Y,,Y,N,105384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386531,0,0,0,386531,0,0,0,0,0,106833,0,0,0,106833,0,0,0,0,0,1449,0,0,0,1449,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00140000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00140000000000000000,"November 20, 2023"
2107,22109,2021,160743226,Upmc Chautauqua At Wca,N,1,Upmc Chautauqua At Wca,207 Foote Avenue,Jamestown,NY,14702,137495760,124980823,9444991,545350,8280481,0,357801,168319,0,0,93040,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2137878,277924,-7534187,6.86929610000000000000,0.39663040000000000000,6.02235370000000000000,0.00000000000000000000,0.26022690000000000000,0.12241750000000000000,0.00000000000000000000,0.00000000000000000000,0.06766750000000000000,,0.00000000000000000000,0.00000000000000000000,1.55486830000000000000,12.99999340000000000000,-5.47957760000000000000,14.25452387100000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,2,45357,2,50062,3,14.800,1,5.400,3,5.600,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
2108,22121,2021,150532245,St Elizabeth Medical Center,N,1,St Elizabeth Medical Center,2209 Genesee Street,Utica,NY,13501,220420780,220714976,13177265,1509113,6420770,1217392,283382,3632208,0,114400,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8000648,257809,-2816759,5.97823170000000000000,0.68465090000000000000,2.91296030000000000000,0.55230360000000000000,0.12856410000000000000,1.64785180000000000000,0.00000000000000000000,0.05190070000000000000,0.00000000000000000000,,0.00000000000000000000,0.00000000000000000000,3.62971580000000000000,3.22235140000000000000,-1.27790080000000000000,2.26980091700000000000,N,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,3,50201,3,58696,2,12.400,1,5.300,3,5.100,Y,,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,"November 20, 2023"
